urn:cts:greekLit:tlg5026.msA.hmt:2.576	urn:cite:hmt:pers.pers6
urn:cts:greekLit:tlg5026.msA.hmt:2.579	urn:cite:hmt:pers.pers6
urn:cts:greekLit:tlg5026.msA.hmt:2.579	urn:cite:hmt:pers.pers6
urn:cts:greekLit:tlg5026.msA.hmt:2.579	urn:cite:hmt:pers.pers6
urn:cts:greekLit:tlg5026.msA.hmt:2.585	urn:cite:hmt:pers.pers6
urn:cts:greekLit:tlg5026.msA.hmt:2.587	urn:cite:hmt:pers.pers17
urn:cts:greekLit:tlg5026.msA.hmt:2.587	urn:cite:hmt:pers.pers6
urn:cts:greekLit:tlg5026.msA.hmt:2.587	urn:cite:hmt:pers.pers16
urn:cts:greekLit:tlg5026.msA.hmt:2.588	urn:cite:hmt:pers.pers345
urn:cts:greekLit:tlg5026.msA.hmt:2.588	urn:cite:hmt:pers.pers350
urn:cts:greekLit:tlg5026.msA.hmt:2.588	urn:cite:hmt:pers.pers348
urn:cts:greekLit:tlg5026.msA.hmt:2.588	urn:cite:hmt:pers.pers349
urn:cts:greekLit:tlg5026.msA.hmt:2.588	urn:cite:hmt:pers.pers346
urn:cts:greekLit:tlg5026.msA.hmt:2.589	urn:cite:hmt:pers.pers481
urn:cts:greekLit:tlg5026.msA.hmt:2.589	urn:cite:hmt:pers.pers47
urn:cts:greekLit:tlg5026.msA.hmt:2.589	urn:cite:hmt:pers.pers401
urn:cts:greekLit:tlg5026.msA.hmt:2.589	urn:cite:hmt:pers.pers402
urn:cts:greekLit:tlg5026.msA.hmt:2.589	urn:cite:hmt:pers.pers403
urn:cts:greekLit:tlg5026.msA.hmt:2.589	urn:cite:hmt:pers.pers405
urn:cts:greekLit:tlg5026.msA.hmt:2.589	urn:cite:hmt:pers.pers8
urn:cts:greekLit:tlg5026.msA.hmt:2.589	urn:cite:hmt:pers.pers402
urn:cts:greekLit:tlg5026.msA.hmt:2.589	urn:cite:hmt:pers.pers403
urn:cts:greekLit:tlg5026.msA.hmt:2.589	urn:cite:hmt:pers.pers408
urn:cts:greekLit:tlg5026.msA.hmt:2.589	urn:cite:hmt:pers.pers67
urn:cts:greekLit:tlg5026.msA.hmt:2.589	urn:cite:hmt:pers.pers83
urn:cts:greekLit:tlg5026.msA.hmt:2.589	urn:cite:hmt:pers.pers402
urn:cts:greekLit:tlg5026.msA.hmt:2.589	urn:cite:hmt:pers.pers67
urn:cts:greekLit:tlg5026.msA.hmt:2.589	urn:cite:hmt:pers.pers83
urn:cts:greekLit:tlg5026.msA.hmt:2.589	urn:cite:hmt:pers.pers402
urn:cts:greekLit:tlg5026.msA.hmt:2.589	urn:cite:hmt:pers.pers8
urn:cts:greekLit:tlg5026.msA.hmt:2.589	urn:cite:hmt:pers.pers410
urn:cts:greekLit:tlg5026.msA.hmt:2.589	urn:cite:hmt:pers.pers83
urn:cts:greekLit:tlg5026.msA.hmt:2.589	urn:cite:hmt:pers.pers194
urn:cts:greekLit:tlg5026.msA.hmt:2.589	urn:cite:hmt:pers.pers6
urn:cts:greekLit:tlg5026.msA.hmt:2.589	urn:cite:hmt:pers.pers410
urn:cts:greekLit:tlg5026.msA.hmt:2.589	urn:cite:hmt:pers.pers303
urn:cts:greekLit:tlg5026.msA.hmt:2.589	urn:cite:hmt:pers.pers69
urn:cts:greekLit:tlg5026.msA.hmt:2.591	urn:cite:hmt:pers.pers347
urn:cts:greekLit:tlg5026.msA.hmt:2.591	urn:cite:hmt:pers.pers4
urn:cts:greekLit:tlg5026.msA.hmt:2.592	urn:cite:hmt:pers.pers236
urn:cts:greekLit:tlg5026.msA.hmt:2.594	urn:cite:hmt:pers.pers75
urn:cts:greekLit:tlg5026.msA.hmt:2.596	urn:cite:hmt:pers.pers15
urn:cts:greekLit:tlg5026.msA.hmt:2.597	urn:cite:hmt:pers.pers15
urn:cts:greekLit:tlg5026.msA.hmt:2.597	urn:cite:hmt:pers.pers4
urn:cts:greekLit:tlg5026.msA.hmt:2.602	urn:cite:hmt:pers.pers16
urn:cts:greekLit:tlg5026.msA.hmt:2.603	urn:cite:hmt:pers.pers362
urn:cts:greekLit:tlg5026.msA.hmt:2.603	urn:cite:hmt:pers.pers172
urn:cts:greekLit:tlg5026.msA.hmt:2.603	urn:cite:hmt:pers.pers415
urn:cts:greekLit:tlg5026.msA.hmt:2.604	urn:cite:hmt:pers.pers16
urn:cts:greekLit:tlg5026.msA.hmt:2.604	urn:cite:hmt:pers.pers416
urn:cts:greekLit:tlg5026.msA.hmt:2.604	urn:cite:hmt:pers.pers131
urn:cts:greekLit:tlg5026.msA.hmt:2.604	urn:cite:hmt:pers.pers47
urn:cts:greekLit:tlg5026.msA.hmt:2.604	urn:cite:hmt:pers.pers417
urn:cts:greekLit:tlg5026.msA.hmt:2.604	urn:cite:hmt:pers.pers132
urn:cts:greekLit:tlg5026.msA.hmt:2.605	urn:cite:hmt:pers.pers336
urn:cts:greekLit:tlg5026.msA.hmt:2.606	urn:cite:hmt:pers.pers370
urn:cts:greekLit:tlg5026.msA.hmt:2.606	urn:cite:hmt:pers.pers423
urn:cts:greekLit:tlg5026.msA.hmt:2.607	urn:cite:hmt:pers.pers40
urn:cts:greekLit:tlg5026.msA.hmt:2.608	urn:cite:hmt:pers.pers15
urn:cts:greekLit:tlg5026.msA.hmt:2.608	urn:cite:hmt:pers.pers17
urn:cts:greekLit:tlg5026.msA.hmt:2.608	urn:cite:hmt:pers.pers424
urn:cts:greekLit:tlg5026.msA.hmt:2.608	urn:cite:hmt:pers.pers1
urn:cts:greekLit:tlg5026.msA.hmt:2.609	urn:cite:hmt:pers.pers425
urn:cts:greekLit:tlg5026.msA.hmt:2.609	urn:cite:hmt:pers.pers427
urn:cts:greekLit:tlg5026.msA.hmt:2.609	urn:cite:hmt:pers.pers426
urn:cts:greekLit:tlg5026.msA.hmt:2.609	urn:cite:hmt:pers.pers419
urn:cts:greekLit:tlg5026.msA.hmt:2.610	urn:cite:hmt:pers.pers428
urn:cts:greekLit:tlg5026.msA.hmt:2.610	urn:cite:hmt:pers.pers429
urn:cts:greekLit:tlg5026.msA.hmt:2.611	urn:cite:hmt:pers.pers424
urn:cts:greekLit:tlg5026.msA.hmt:2.614	urn:cite:hmt:pers.pers4
urn:cts:greekLit:tlg5026.msA.hmt:2.615	urn:cite:hmt:pers.pers169
urn:cts:greekLit:tlg5026.msA.hmt:2.615	urn:cite:hmt:pers.pers16
urn:cts:greekLit:tlg5026.msA.hmt:2.616	urn:cite:hmt:pers.pers281
urn:cts:greekLit:tlg5026.msA.hmt:2.616	urn:cite:hmt:pers.pers17
urn:cts:greekLit:tlg5026.msA.hmt:2.616	urn:cite:hmt:pers.pers281
urn:cts:greekLit:tlg5026.msA.hmt:2.617	urn:cite:hmt:pers.pers281
urn:cts:greekLit:tlg5026.msA.hmt:2.617	urn:cite:hmt:pers.pers71
urn:cts:greekLit:tlg5026.msA.hmt:2.617	urn:cite:hmt:pers.pers265
urn:cts:greekLit:tlg5026.msA.hmt:2.617	urn:cite:hmt:pers.pers327
urn:cts:greekLit:tlg5026.msA.hmt:2.617	urn:cite:hmt:pers.pers320
urn:cts:greekLit:tlg5026.msA.hmt:2.618	urn:cite:hmt:pers.pers15
urn:cts:greekLit:tlg5026.msA.hmt:2.618	urn:cite:hmt:pers.pers127
urn:cts:greekLit:tlg5026.msA.hmt:2.620	urn:cite:hmt:pers.pers15
urn:cts:greekLit:tlg5026.msA.hmt:2.622	urn:cite:hmt:pers.pers438
urn:cts:greekLit:tlg5026.msA.hmt:2.622	urn:cite:hmt:pers.pers116
urn:cts:greekLit:tlg5026.msA.hmt:2.622	urn:cite:hmt:pers.pers437
urn:cts:greekLit:tlg5026.msA.hmt:2.622	urn:cite:hmt:pers.pers132
urn:cts:greekLit:tlg5026.msA.hmt:2.624	urn:cite:hmt:pers.pers379
urn:cts:greekLit:tlg5026.msA.hmt:2.624	urn:cite:hmt:pers.pers380
urn:cts:greekLit:tlg5026.msA.hmt:2.630	urn:cite:hmt:pers.pers11
urn:cts:greekLit:tlg5026.msA.hmt:2.630	urn:cite:hmt:pers.pers444
urn:cts:greekLit:tlg5026.msA.hmt:2.630	urn:cite:hmt:pers.pers192
urn:cts:greekLit:tlg5026.msA.hmt:2.630	urn:cite:hmt:pers.pers67
urn:cts:greekLit:tlg5026.msA.hmt:2.630	urn:cite:hmt:pers.pers444
urn:cts:greekLit:tlg5026.msA.hmt:2.630	urn:cite:hmt:pers.pers86
urn:cts:greekLit:tlg5026.msA.hmt:2.632	urn:cite:hmt:pers.pers15
urn:cts:greekLit:tlg5026.msA.hmt:2.632	urn:cite:hmt:pers.pers17
urn:cts:greekLit:tlg5026.msA.hmt:2.632	urn:cite:hmt:pers.pers89
urn:cts:greekLit:tlg5026.msA.hmt:2.633	urn:cite:hmt:pers.pers169
urn:cts:greekLit:tlg5026.msA.hmt:2.635	urn:cite:hmt:pers.pers333
urn:cts:greekLit:tlg5026.msA.hmt:2.636	urn:cite:hmt:pers.pers15
urn:cts:greekLit:tlg5026.msA.hmt:2.637	urn:cite:hmt:pers.pers127
urn:cts:greekLit:tlg5026.msA.hmt:2.640	urn:cite:hmt:pers.pers15
urn:cts:greekLit:tlg5026.msA.hmt:2.640	urn:cite:hmt:pers.pers127
urn:cts:greekLit:tlg5026.msA.hmt:2.645	urn:cite:hmt:pers.pers105
urn:cts:greekLit:tlg5026.msA.hmt:2.645	urn:cite:hmt:pers.pers255
urn:cts:greekLit:tlg5026.msA.hmt:2.645	urn:cite:hmt:pers.pers75
urn:cts:greekLit:tlg5026.msA.hmt:2.645	urn:cite:hmt:pers.pers105
urn:cts:greekLit:tlg5026.msA.hmt:2.648	urn:cite:hmt:pers.pers16
urn:cts:greekLit:tlg5026.msA.hmt:2.648	urn:cite:hmt:pers.pers69
urn:cts:greekLit:tlg5026.msA.hmt:2.648	urn:cite:hmt:pers.pers255
urn:cts:greekLit:tlg5026.msA.hmt:2.648	urn:cite:hmt:pers.pers16
urn:cts:greekLit:tlg5026.msA.hmt:2.649	urn:cite:hmt:pers.pers455
urn:cts:greekLit:tlg5026.msA.hmt:2.649	urn:cite:hmt:pers.pers411
urn:cts:greekLit:tlg5026.msA.hmt:2.649	urn:cite:hmt:pers.pers456
urn:cts:greekLit:tlg5026.msA.hmt:2.649	urn:cite:hmt:pers.pers6
urn:cts:greekLit:tlg5026.msA.hmt:2.649	urn:cite:hmt:pers.pers6
urn:cts:greekLit:tlg5026.msA.hmt:2.650	urn:cite:hmt:pers.pers17
urn:cts:greekLit:tlg5026.msA.hmt:2.652	urn:cite:hmt:pers.pers457
urn:cts:greekLit:tlg5026.msA.hmt:2.652	urn:cite:hmt:pers.pers6
urn:cts:greekLit:tlg5026.msA.hmt:2.655	urn:cite:hmt:pers.pers458
urn:cts:greekLit:tlg5026.msA.hmt:2.655	urn:cite:hmt:pers.pers8
urn:cts:greekLit:tlg5026.msA.hmt:2.655	urn:cite:hmt:pers.pers460
urn:cts:greekLit:tlg5026.msA.hmt:2.655	urn:cite:hmt:pers.pers73
urn:cts:greekLit:tlg5026.msA.hmt:2.655	urn:cite:hmt:pers.pers459
urn:cts:greekLit:tlg5026.msA.hmt:2.655	urn:cite:hmt:pers.pers414
urn:cts:greekLit:tlg5026.msA.hmt:2.655	urn:cite:hmt:pers.pers104
urn:cts:greekLit:tlg5026.msA.hmt:2.655	urn:cite:hmt:pers.pers461
urn:cts:greekLit:tlg5026.msA.hmt:2.655	urn:cite:hmt:pers.pers462
urn:cts:greekLit:tlg5026.msA.hmt:2.655	urn:cite:hmt:pers.pers8
urn:cts:greekLit:tlg5026.msA.hmt:2.655	urn:cite:hmt:pers.pers104
urn:cts:greekLit:tlg5026.msA.hmt:2.657	urn:cite:hmt:pers.pers15
urn:cts:greekLit:tlg5026.msA.hmt:2.657	urn:cite:hmt:pers.pers22
urn:cts:greekLit:tlg5026.msA.hmt:2.660	urn:cite:hmt:pers.pers15
urn:cts:greekLit:tlg5026.msA.hmt:2.663	urn:cite:hmt:pers.pers465
urn:cts:greekLit:tlg5026.msA.hmt:2.663	urn:cite:hmt:pers.pers275
urn:cts:greekLit:tlg5026.msA.hmt:2.663	urn:cite:hmt:pers.pers466
urn:cts:greekLit:tlg5026.msA.hmt:2.663	urn:cite:hmt:pers.pers467
urn:cts:greekLit:tlg5026.msA.hmt:2.665	urn:cite:hmt:pers.pers469
urn:cts:greekLit:tlg5026.msA.hmt:2.665	urn:cite:hmt:pers.pers470
urn:cts:greekLit:tlg5026.msA.hmt:2.665	urn:cite:hmt:pers.pers17
urn:cts:greekLit:tlg5026.msA.hmt:2.667	urn:cite:hmt:pers.pers471
urn:cts:greekLit:tlg5026.msA.hmt:2.667	urn:cite:hmt:pers.pers71
urn:cts:greekLit:tlg5026.msA.hmt:2.667	urn:cite:hmt:pers.pers71
urn:cts:greekLit:tlg5026.msA.hmt:2.667	urn:cite:hmt:pers.pers471
urn:cts:greekLit:tlg5026.msA.hmt:2.667	urn:cite:hmt:pers.pers86
urn:cts:greekLit:tlg5026.msA.hmt:2.668	urn:cite:hmt:pers.pers15
urn:cts:greekLit:tlg5026.msA.hmt:2.669	urn:cite:hmt:pers.pers118
urn:cts:greekLit:tlg5026.msA.hmt:2.670	urn:cite:hmt:pers.pers15
urn:cts:greekLit:tlg5026.msA.hmt:2.670	urn:cite:hmt:pers.pers312
urn:cts:greekLit:tlg5026.msA.hmt:2.670	urn:cite:hmt:pers.pers327
urn:cts:greekLit:tlg5026.msA.hmt:2.670	urn:cite:hmt:pers.pers172
urn:cts:greekLit:tlg5026.msA.hmt:2.671	urn:cite:hmt:pers.pers327
urn:cts:greekLit:tlg5026.msA.hmt:2.671	urn:cite:hmt:pers.pers312
urn:cts:greekLit:tlg5026.msA.hmt:2.674	urn:cite:hmt:pers.pers105
urn:cts:greekLit:tlg5026.msA.hmt:2.675	urn:cite:hmt:pers.pers178
urn:cts:greekLit:tlg5026.msA.hmt:2.677	urn:cite:hmt:pers.pers15
urn:cts:greekLit:tlg5026.msA.hmt:2.678	urn:cite:hmt:pers.pers477
urn:cts:greekLit:tlg5026.msA.hmt:2.679	urn:cite:hmt:pers.pers285
urn:cts:greekLit:tlg5026.msA.hmt:2.679	urn:cite:hmt:pers.pers78
urn:cts:greekLit:tlg5026.msA.hmt:2.679	urn:cite:hmt:pers.pers78
urn:cts:greekLit:tlg5026.msA.hmt:2.680	urn:cite:hmt:pers.pers478
urn:cts:greekLit:tlg5026.msA.hmt:2.680	urn:cite:hmt:pers.pers478
urn:cts:greekLit:tlg5026.msA.hmt:2.680	urn:cite:hmt:pers.pers16
urn:cts:greekLit:tlg5026.msA.hmt:2.680	urn:cite:hmt:pers.pers105
urn:cts:greekLit:tlg5026.msA.hmt:2.680	urn:cite:hmt:pers.pers16
urn:cts:greekLit:tlg5026.msA.hmt:2.681	urn:cite:hmt:pers.pers16
urn:cts:greekLit:tlg5026.msA.hmt:2.683	urn:cite:hmt:pers.pers15
urn:cts:greekLit:tlg5026.msA.hmt:2.689	urn:cite:hmt:pers.pers5
urn:cts:greekLit:tlg5026.msA.hmt:2.689	urn:cite:hmt:pers.pers8
urn:cts:greekLit:tlg5026.msA.hmt:2.689	urn:cite:hmt:pers.pers17
urn:cts:greekLit:tlg5026.msA.hmt:2.690	urn:cite:hmt:pers.pers487
urn:cts:greekLit:tlg5026.msA.hmt:2.693	urn:cite:hmt:pers.pers15
urn:cts:greekLit:tlg5026.msA.hmt:2.693	urn:cite:hmt:pers.pers17
urn:cts:greekLit:tlg5026.msA.hmt:2.693	urn:cite:hmt:pers.pers1
urn:cts:greekLit:tlg5026.msA.hmt:2.695	urn:cite:hmt:pers.pers15
urn:cts:greekLit:tlg5026.msA.hmt:2.695	urn:cite:hmt:pers.pers17
urn:cts:greekLit:tlg5026.msA.hmt:2.696	urn:cite:hmt:pers.pers1
urn:cts:greekLit:tlg5026.msA.hmt:2.697	urn:cite:hmt:pers.pers1
urn:cts:greekLit:tlg5026.msA.hmt:2.698	urn:cite:hmt:pers.pers15
urn:cts:greekLit:tlg5026.msA.hmt:2.699	urn:cite:hmt:pers.pers15
urn:cts:greekLit:tlg5026.msA.hmt:2.699	urn:cite:hmt:pers.pers22
urn:cts:greekLit:tlg5026.msA.hmt:2.704	urn:cite:hmt:pers.pers15
urn:cts:greekLit:tlg5026.msA.hmt:2.705	urn:cite:hmt:pers.pers210
urn:cts:greekLit:tlg5026.msA.hmt:2.706	urn:cite:hmt:pers.pers210
urn:cts:greekLit:tlg5026.msA.hmt:2.707	urn:cite:hmt:pers.pers15
urn:cts:greekLit:tlg5026.msA.hmt:2.709	urn:cite:hmt:pers.pers288
urn:cts:greekLit:tlg5026.msA.hmt:2.710	urn:cite:hmt:pers.pers142
urn:cts:greekLit:tlg5026.msA.hmt:2.710	urn:cite:hmt:pers.pers464
urn:cts:greekLit:tlg5026.msA.hmt:2.710	urn:cite:hmt:pers.pers172
urn:cts:greekLit:tlg5026.msA.hmt:2.710	urn:cite:hmt:pers.pers492
urn:cts:greekLit:tlg5026.msA.hmt:2.710	urn:cite:hmt:pers.pers142
urn:cts:greekLit:tlg5026.msA.hmt:2.710	urn:cite:hmt:pers.pers288
urn:cts:greekLit:tlg5026.msA.hmt:2.711	urn:cite:hmt:pers.pers247
urn:cts:greekLit:tlg5026.msA.hmt:2.715	urn:cite:hmt:pers.pers15
urn:cts:greekLit:tlg5026.msA.hmt:2.716	urn:cite:hmt:pers.pers291
urn:cts:greekLit:tlg5026.msA.hmt:2.717	urn:cite:hmt:pers.pers291
urn:cts:greekLit:tlg5026.msA.hmt:2.717	urn:cite:hmt:pers.pers67
urn:cts:greekLit:tlg5026.msA.hmt:2.717	urn:cite:hmt:pers.pers192
urn:cts:greekLit:tlg5026.msA.hmt:2.718	urn:cite:hmt:pers.pers15
urn:cts:greekLit:tlg5026.msA.hmt:2.718	urn:cite:hmt:pers.pers291
urn:cts:greekLit:tlg5026.msA.hmt:2.719	urn:cite:hmt:pers.pers291
urn:cts:greekLit:tlg5026.msA.hmt:2.719	urn:cite:hmt:pers.pers71
urn:cts:greekLit:tlg5026.msA.hmt:2.719	urn:cite:hmt:pers.pers71
urn:cts:greekLit:tlg5026.msA.hmt:2.719	urn:cite:hmt:pers.pers291
urn:cts:greekLit:tlg5026.msA.hmt:2.720	urn:cite:hmt:pers.pers15
urn:cts:greekLit:tlg5026.msA.hmt:2.721	urn:cite:hmt:pers.pers17
urn:cts:greekLit:tlg5026.msA.hmt:2.723	urn:cite:hmt:pers.pers71
urn:cts:greekLit:tlg5026.msA.hmt:2.724	urn:cite:hmt:pers.pers493
urn:cts:greekLit:tlg5026.msA.hmt:2.724	urn:cite:hmt:pers.pers148
urn:cts:greekLit:tlg5026.msA.hmt:2.724	urn:cite:hmt:pers.pers290
urn:cts:greekLit:tlg5026.msA.hmt:2.725	urn:cite:hmt:pers.pers15
urn:cts:greekLit:tlg5026.msA.hmt:2.735	urn:cite:hmt:pers.pers494
urn:cts:greekLit:tlg5026.msA.hmt:2.736	urn:cite:hmt:pers.pers495
urn:cts:greekLit:tlg5026.msA.hmt:2.736	urn:cite:hmt:pers.pers83
urn:cts:greekLit:tlg5026.msA.hmt:2.737	urn:cite:hmt:pers.pers8
urn:cts:greekLit:tlg5026.msA.hmt:2.737	urn:cite:hmt:pers.pers8
urn:cts:greekLit:tlg5026.msA.hmt:2.738	urn:cite:hmt:pers.pers16
urn:cts:greekLit:tlg5026.msA.hmt:2.740	urn:cite:hmt:pers.pers1
urn:cts:greekLit:tlg5026.msA.hmt:2.740	urn:cite:hmt:pers.pers4
urn:cts:greekLit:tlg5026.msA.hmt:2.740	urn:cite:hmt:pers.pers496
urn:cts:greekLit:tlg5026.msA.hmt:2.742	urn:cite:hmt:pers.pers215
urn:cts:greekLit:tlg5026.msA.hmt:2.756	urn:cite:hmt:pers.pers448
urn:cts:greekLit:tlg5026.msA.hmt:2.756	urn:cite:hmt:pers.pers448
urn:cts:greekLit:tlg5026.msA.hmt:2.756	per448
urn:cts:greekLit:tlg5026.msA.hmt:2.756	urn:cite:hmt:pers.pers282
urn:cts:greekLit:tlg5026.msA.hmt:2.759	urn:cite:hmt:pers.pers16
urn:cts:greekLit:tlg5026.msA.hmt:2.760	urn:cite:hmt:pers.pers15
urn:cts:greekLit:tlg5026.msA.hmt:2.760	urn:cite:hmt:pers.pers21
urn:cts:greekLit:tlg5026.msA.hmt:2.766	urn:cite:hmt:pers.pers497
urn:cts:greekLit:tlg5026.msA.hmt:2.775	urn:cite:hmt:pers.pers142
urn:cts:greekLit:tlg5026.msA.hmt:2.781	urn:cite:hmt:pers.pers498
urn:cts:greekLit:tlg5026.msA.hmt:2.781	urn:cite:hmt:pers.pers499
urn:cts:greekLit:tlg5026.msA.hmt:2.781	urn:cite:hmt:pers.pers500
urn:cts:greekLit:tlg5026.msA.hmt:2.781	urn:cite:hmt:pers.pers501
urn:cts:greekLit:tlg5026.msA.hmt:2.782	urn:cite:hmt:pers.pers371
urn:cts:greekLit:tlg5026.msA.hmt:2.782	urn:cite:hmt:pers.pers503
urn:cts:greekLit:tlg5026.msA.hmt:2.782	urn:cite:hmt:pers.pers16
urn:cts:greekLit:tlg5026.msA.hmt:2.782	urn:cite:hmt:pers.pers161
urn:cts:greekLit:tlg5026.msA.hmt:2.784	urn:cite:hmt:pers.pers478
urn:cts:greekLit:tlg5026.msA.hmt:2.784	urn:cite:hmt:pers.pers247
urn:cts:greekLit:tlg5026.msA.hmt:2.784	urn:cite:hmt:pers.pers16
urn:cts:greekLit:tlg5026.msA.hmt:2.784	urn:cite:hmt:pers.pers75
urn:cts:greekLit:tlg5026.msA.hmt:2.792	urn:cite:hmt:pers.pers161
urn:cts:greekLit:tlg5026.msA.hmt:2.795	urn:cite:hmt:pers.pers229
urn:cts:greekLit:tlg5026.msA.hmt:2.795	urn:cite:hmt:pers.pers507
urn:cts:greekLit:tlg5026.msA.hmt:2.799	urn:cite:hmt:pers.pers17
urn:cts:greekLit:tlg5026.msA.hmt:2.799	urn:cite:hmt:pers.pers225
urn:cts:greekLit:tlg5026.msA.hmt:2.799	urn:cite:hmt:pers.pers371
urn:cts:greekLit:tlg5026.msA.hmt:2.800	urn:cite:hmt:pers.pers16
urn:cts:greekLit:tlg5026.msA.hmt:2.800	urn:cite:hmt:pers.pers510
urn:cts:greekLit:tlg5026.msA.hmt:2.800	urn:cite:hmt:pers.pers509
urn:cts:greekLit:tlg5026.msA.hmt:2.800	urn:cite:hmt:pers.pers17
urn:cts:greekLit:tlg5026.msA.hmt:2.802	urn:cite:hmt:pers.pers333
urn:cts:greekLit:tlg5026.msA.hmt:2.803	urn:cite:hmt:pers.pers512
urn:cts:greekLit:tlg5026.msA.hmt:2.805	urn:cite:hmt:pers.pers465
urn:cts:greekLit:tlg5026.msA.hmt:2.805	urn:cite:hmt:pers.pers279
urn:cts:greekLit:tlg5026.msA.hmt:2.805	urn:cite:hmt:pers.pers511
urn:cts:greekLit:tlg5026.msA.hmt:2.805	urn:cite:hmt:pers.pers279
urn:cts:greekLit:tlg5026.msA.hmt:2.806	urn:cite:hmt:pers.pers16
urn:cts:greekLit:tlg5026.msA.hmt:2.806	urn:cite:hmt:pers.pers88
urn:cts:greekLit:tlg5026.msA.hmt:4.8	urn:cite:hmt:pers.pers16
urn:cts:greekLit:tlg5026.msA.hmt:4.9	urn:cite:hmt:pers.pers181
urn:cts:greekLit:tlg5026.msA.hmt:4.9	urn:cite:hmt:pers.pers71
urn:cts:greekLit:tlg5026.msA.hmt:4.9	urn:cite:hmt:pers.pers180
urn:cts:greekLit:tlg5026.msA.hmt:4.9	urn:cite:hmt:pers.pers8
urn:cts:greekLit:tlg5026.msA.hmt:4.9	urn:cite:hmt:pers.pers8
urn:cts:greekLit:tlg5026.msA.hmt:4.9	urn:cite:hmt:pers.pers181
urn:cts:greekLit:tlg5026.msA.hmt:4.786	urn:cite:hmt:pers.pers8
urn:cts:greekLit:tlg5026.msA.hmt:4.786	urn:cite:hmt:pers.pers180
urn:cts:greekLit:tlg5026.msA.hmt:4.786	urn:cite:hmt:pers.pers181
urn:cts:greekLit:tlg5026.msA.hmt:4.786	urn:cite:hmt:pers.pers181
urn:cts:greekLit:tlg5026.msA.hmt:4.787	urn:cite:hmt:pers.pers180
urn:cts:greekLit:tlg5026.msA.hmt:4.787	urn:cite:hmt:pers.pers8
urn:cts:greekLit:tlg5026.msA.hmt:4.787	urn:cite:hmt:pers.pers8
urn:cts:greekLit:tlg5026.msA.hmt:4.787	urn:cite:hmt:pers.pers180
urn:cts:greekLit:tlg5026.msA.hmt:4.10	urn:cite:hmt:pers.pers15
urn:cts:greekLit:tlg5026.msA.hmt:4.10	urn:cite:hmt:pers.pers75
urn:cts:greekLit:tlg5026.msA.hmt:4.32	urn:cite:hmt:pers.pers16
urn:cts:greekLit:tlg5026.msA.hmt:4.32	urn:cite:hmt:pers.pers21
urn:cts:greekLit:tlg5026.msA.hmt:4.37	urn:cite:hmt:pers.pers116
urn:cts:greekLit:tlg5026.msA.hmt:4.37	urn:cite:hmt:pers.pers67
urn:cts:greekLit:tlg5026.msA.hmt:4.37	urn:cite:hmt:pers.pers8
urn:cts:greekLit:tlg5026.msA.hmt:4.39	urn:cite:hmt:pers.pers163
urn:cts:greekLit:tlg5026.msA.hmt:4.39	urn:cite:hmt:pers.pers88
urn:cts:greekLit:tlg5026.msA.hmt:4.72	urn:cite:hmt:pers.pers503
urn:cts:greekLit:tlg5026.msA.hmt:4.87	urn:cite:hmt:pers.pers129
urn:cts:greekLit:tlg5026.msA.hmt:4.87	urn:cite:hmt:pers.pers17
urn:cts:greekLit:tlg5026.msA.hmt:4.99	urn:cite:hmt:pers.pers4
urn:cts:greekLit:tlg5026.msA.hmt:4.99	urn:cite:hmt:pers.pers8
urn:cts:greekLit:tlg5026.msA.hmt:4.101	urn:cite:hmt:pers.pers8
urn:cts:greekLit:tlg5026.msA.hmt:4.795	urn:cite:hmt:pers.pers75
urn:cts:greekLit:tlg5026.msA.hmt:4.795	urn:cite:hmt:pers.pers75
urn:cts:greekLit:tlg5026.msA.hmt:4.128	urn:cite:hmt:pers.pers17
urn:cts:greekLit:tlg5026.msA.hmt:4.128	urn:cite:hmt:pers.pers279
urn:cts:greekLit:tlg5026.msA.hmt:4.132	urn:cite:hmt:pers.pers76
urn:cts:greekLit:tlg5026.msA.hmt:4.139	urn:cite:hmt:pers.pers15
urn:cts:greekLit:tlg5026.msA.hmt:4.139	urn:cite:hmt:pers.pers504
urn:cts:greekLit:tlg5026.msA.hmt:4.141	urn:cite:hmt:pers.pers216
urn:cts:greekLit:tlg5026.msA.hmt:4.141	urn:cite:hmt:pers.pers67
urn:cts:greekLit:tlg5026.msA.hmt:4.141	urn:cite:hmt:pers.pers8
urn:cts:greekLit:tlg5026.msA.hmt:4.141	urn:cite:hmt:pers.pers8
urn:cts:greekLit:tlg5026.msA.hmt:4.141	urn:cite:hmt:pers.pers67
urn:cts:greekLit:tlg5026.msA.hmt:4.141	urn:cite:hmt:pers.pers216
urn:cts:greekLit:tlg5026.msA.hmt:4.141	urn:cite:hmt:pers.pers300
urn:cts:greekLit:tlg5026.msA.hmt:4.141	urn:cite:hmt:pers.pers17
urn:cts:greekLit:tlg5026.msA.hmt:4.151	urn:cite:hmt:pers.pers67
urn:cts:greekLit:tlg5026.msA.hmt:4.151	urn:cite:hmt:pers.pers129
urn:cts:greekLit:tlg5026.msA.hmt:4.151	urn:cite:hmt:pers.pers216
urn:cts:greekLit:tlg5026.msA.hmt:4.151	urn:cite:hmt:pers.pers300
urn:cts:greekLit:tlg5026.msA.hmt:4.151	urn:cite:hmt:pers.pers216
